1551,Speaker 1,"Real restrictions, I mean, there was the odd patient who had a restriction like they can't leave the building with this person or they can't leave the building with that person or so. So she was off call the police.",2802.000,2815.000
1552,Speaker 1,"That person.",2815.000,2818.000
1553,Speaker 2,"Do you? Do you remember if?",2818.000,2819.000
1554,Speaker 2,"Your present, you know.",2819.000,2821.000
1555,Speaker 1,"I was not. I've already been fired.",2821.000,2825.000
1556,Speaker 2,"OK, so sorry between the time that she.",2825.000,2828.000
1557,Speaker 2,"When were you fired?",2828.000,2832.000
1558,Speaker 1,"Late March, early April.",2832.000,2835.000
1559,Speaker 2,"Was it when she was at the hospital?",2835.000,2838.000
1560,Speaker 1,"Here, come back and then I.",2838.000,2839.000
1561,Speaker 1,"Would like to.",2839.000,2841.000
1562,Speaker 1,"Good.",2841.000,2842.000
1563,Speaker 2,"Live for a few more days. You're required in the meantime.",2842.000,2843.000
1564,Speaker 1,"Yeah.",2843.000,2845.000
1565,Speaker 1,"Yeah. For something that had nothing to do with her.",2845.000,2848.000
1566,Speaker 1,"And my timeline may be wrong. It may have been February.",2848.000,2854.000
1567,Speaker 1,"Because I know that.",2854.000,2857.000
1568,Speaker 1,"And uh by.",2857.000,2857.000
1569,Speaker 1,"The middle of April I was working again at Meadow Apartments.",2857.000,2867.000
1570,Speaker 2,"Among yeah. What was the cause of your your firing? I'm sorry. There was a Medicare.",2867.000,2873.000
1571,Speaker 1,"I haven't had a few medication errors, and strangely enough, not on her wrist.",2873.000,2879.000
1572,Speaker 1,"One of our residents was missing her.",2879.000,2883.000
1573,Speaker 1,"Long acting insulin that she got at supper and it was coming from pharmacy, but I wanted to make sure she got her.",2883.000,2886.000
1575,Speaker 1,"Insulin.",2890.000,2891.000
1576,Speaker 1,"So I took insulin from another person who I thought was the same insulin.",2891.000,2895.000
1577,Speaker 1,"But it was short acting and it gave her a seizure because she.",2895.000,2899.000
1578,Speaker 1,"Wasn't used to it.",2899.000,2901.000
1579,Speaker 1,"And she was she was OK. We we helped her and she was all right.",2901.000,2905.000
1580,Speaker 1,"But when they figured it out, I was fired because I had other.",2905.000,2910.000
1581,Speaker 1,"Medication errors with love.",2910.000,2914.000
1582,Speaker 1,"No, no different things. Eye drop.",2914.000,2921.000
1583,Speaker 2,"And what do you think that was the result of?",2921.000,2923.000
1584,Speaker 1,"What met air? The workload?",2923.000,2927.000
1585,Speaker 2,"Yeah. Was it anything to?",2927.000,2929.000
1586,Speaker 2,"Do with were you still using at?",2929.000,2931.000
1587,Speaker 2,"This.",2931.000,2931.000
1588,Speaker 1,"Point you know what? I never made it.",2931.000,2934.000
1589,Speaker 1,"I never made.",2934.000,2934.000
1590,Speaker 1,"It work. I never made it. Never. Never.",2934.000,2940.000
1591,Speaker 1,"Yeah.",2940.000,2942.000
1592,Speaker 2,"Do your committees that.",2942.000,2946.000
1593,Speaker 1,"No.",2946.000,2949.000
1594,Speaker 2,"So no mid airs, no deaths.",2949.000,2954.000
1595,Speaker 2,"Breathing is all the feeling in your chest and your stomach and your.",2954.000,2957.000
1596,Speaker 1,"Yeah, searching and yet and then the laughter afterwards, which was really it was like a cackling from the head of health, if that makes sense.",2957.000,2969.000
1597,Speaker 2,"Did the Catholic continue?",2969.000,2971.000
1598,Speaker 2,"Me.",2971.000,2974.000
1599,Speaker 2,"Way that the wasn't directed with.",2974.000,2978.000
1600,Speaker 2,"And after that two year break, yes.",2978.000,2980.000
1601,Speaker 1,"Yes, it's been cackling. Same feeling same.",2980.000,2989.000
1602,Speaker 2,"So then you.",2989.000,2991.000
1603,Speaker 2,"Did you work anywhere between Chris and Kerry? Middleburg. No. Did you go directly from 1:00 to the other?",2991.000,2996.000
1604,Speaker 1,"Pretty much within a month.",2996.000,2998.000
1605,Speaker 2,"And will those medication errors be documented in a reference letter, or would you be aware of?",2998.000,3004.000
1606,Speaker 2,"Like that, the Meadow Park and the.",3004.000,3006.000
1607,Speaker 2,"Would be aware of the reason why you.",3006.000,3008.000
1608,Speaker 2,"Were let go.",3008.000,3009.000
1609,Speaker 1,"I told the person that hired me at Meadow Park. She told me she had found my resume somewhere because I never fly to Meadow Park, but she found my resume somewhere and she called me because I needed a nurse. So when we did, our interview name was Heather. Forget about.",3009.000,3028.000
1610,Speaker 1,"And it's not there anymore. When we did our interview, she said to me, why did you leave? And I told her, I said, I'll be absolutely honest with you. I was tired from Metairie.",3028.000,3040.000
1611,Speaker 1,"And she said, well, tell me about them. And I did.",3040.000,3042.000
1612,Speaker 1,"And she said, OK, well, I believe in second chances. So you're hired full time afternoons and it was a one year contract.",3042.000,3052.000
1613,Speaker 2,"And how? How long have you unemployed for? Yeah.",3052.000,3058.000
1614,Speaker 2,"In which you commute back and forth and you're still living what's on.",3058.000,3060.000
1615,Speaker 1,"I still live in Woodstock in my community best support.",3060.000,3063.000
1616,Speaker 2,"For straight afternoons? Yeah, what would that?",3063.000,3066.000
1617,Speaker 2,"What are the hours for the straight afternoon?",3066.000,3069.000
1618,Speaker 1,"Either 630 no. Sorry. Either 2:30 to 10:30 or three.",3069.000,3073.000
1619,Speaker 1,"11.",3073.000,3074.000
1620,Speaker 1,"I'm not sure what you look.",3074.000,3076.000
1621,Speaker 2,"So when you got to Meadow Park, what was the difference as far as the workflow of the?",3076.000,3080.000
1622,Speaker 2,"Patients that you're responsible for.",3080.000,3082.000
1623,Speaker 1,"No different, extremely similar. The only difference was that the RPM would do the if there were dresses that had to be done at night, they do the dressings.",3082.000,3095.000
1624,Speaker 1,"The people at night that reminds people.",3095.000,3097.000
1625,Speaker 2,"OK.",3097.000,3097.000
1626,Speaker 1,"But a little other than that, yeah, and.",3097.000,3103.000
1627,Speaker 2,"UM.",3103.000,3105.000
1628,Speaker 2,"Your supervisor supervisor at.",3105.000,3107.000
1629,Speaker 2,"That point I have no problem with. Everything was.",3107.000,3109.000
1630,Speaker 2,"That hired you.",3109.000,3109.000
1631,Speaker 1,"Heather or yeah.",3109.000,3113.000
1633,Speaker 1,"Yeah.",3116.000,3121.000
1634,Speaker 2,"So our pad or?",3121.000,3124.000
1635,Speaker 1,"Yes.",3124.000,3126.000
1636,Speaker 1,"He was mean. He would grab the.",3126.000,3129.000
1637,Speaker 1,"Nurses and the.",3129.000,3131.000
1638,Speaker 1,"NCSW whenever they were trying to do things for me, he would grab them. He would twist their arms, he would punch them. Very difficult to do care for.",3131.000,3140.000
1639,Speaker 1,"And.",3140.000,3142.000
1640,Speaker 1,"One night I just got that surgery like that that you need to go.",3142.000,3146.000
1641,Speaker 2,"Have you done something on me?",3146.000,3148.000
1642,Speaker 1,"No, not really. Just been his normal self and he thought he thought the first needle.",3148.000,3154.000
1643,Speaker 1,"And then.",3154.000,3157.000
1644,Speaker 1,"That's so good. Need to worry about him. And I forgot something about Maureen. I had given her a dose of.",3157.000,3166.000
1645,Speaker 1,"Whatever we dosed her with to calm her down before I ever gave her the insulin. Forgot about that. But is that in there?",3166.000,3173.000
1646,Speaker 2,"See you right.",3173.000,3183.000
1647,Speaker 1,"And given our sedative, just before I ever gave any.",3183.000,3191.000
1648,Speaker 2,"Oh, you did? Yeah.",3191.000,3192.000
1649,Speaker 1,"Yeah.",3192.000,3193.000
1650,Speaker 2,"Yeah.",3193.000,3195.000
1651,Speaker 2,"You're all doing.",3195.000,3196.000
1652,Speaker 2,"That.",3196.000,3199.000
1653,Speaker 1,"Yeah.",3199.000,3201.000
1654,Speaker 2,"Did it come? Did the how it all?",3201.000,3202.000
1655,Speaker 2,"Come.",3202.000,3207.000
1656,Speaker 1,"The art I gave a large amount of short acting, large amount of long acting and between each other and then I when I left for the night he was still OK. When I came back the next day and worked, it said that he had had a stroke.",3207.000,3224.000
1657,Speaker 1,"Severe stroke and gone to the hospital.",3224.000,3227.000
1658,Speaker 1,"And the nurse that I talked to who's been on the night before, she said to you how low blood sugar was. And I said hello. And she said, oh, like one point something. And then and then she said, you know what? I went home and I did some research. Research. Sometimes having a bad stroke to make your blood sugar go up. Yeah.",3227.000,3246.000
1659,Speaker 1,"That's what she said to me.",3246.000,3251.000
1660,Speaker 1,"Yeah, that was odd.",3251.000,3253.000
1661,Speaker 1,"But yeah, so he lived for a couple of days and.",3253.000,3255.000
1662,Speaker 2,"Then he passed. You remember what you wished with.",3255.000,3259.000
1663,Speaker 1,"It was a nightmare.",3259.000,3262.000
1664,Speaker 1,"Was just short to attain the lady.",3262.000,3268.000
1665,Speaker 2,"OK.",3268.000,3270.000
1666,Speaker 2,"And do you remember what time of the night that you had?",3270.000,3272.000
1667,Speaker 1,"Injected her. I'm going to say 7:30 and then 9:30.",3272.000,3279.000
1668,Speaker 2,"And his reaction to it?",3279.000,3283.000
1669,Speaker 1,"He thought it, yeah, 85.",3283.000,0.000
1670,Speaker 1,"And helped me to really clarify the fact, but no, it wasn't God, it was something wrong with me psychologically that was making me believe that it was God.",0.000,10.000
1671,Speaker 2,"Would you ever, when you were doing this where ever did?",10.000,11.000
1673,Speaker 2,"You ever speak?",12.000,13.000
1674,Speaker 2,"To these people, when you're injecting them.",13.000,16.000
1675,Speaker 2,"Anything to them?",16.000,17.000
1676,Speaker 1,"Not much. They asked me what I was doing and I disabled it.",17.000,21.000
1677,Speaker 2,"So having that and let's document in here a few times, having that feeling of anger and frustration.",21.000,28.000
1678,Speaker 2,"Would you ever? No, you would never.",28.000,31.000
1679,Speaker 2,"State anything to.",31.000,33.000
1680,Speaker 2,"Localize your your anger towards that person as you're injecting.",33.000,36.000
1681,Speaker 1,"Yeah.",36.000,39.000
1682,Speaker 2,"And are then. Where did you injection?",39.000,44.000
1683,Speaker 1,"Iron.",44.000,45.000
1684,Speaker 1,"And side.",45.000,47.000
1685,Speaker 2,"And what were you telling me at?",47.000,48.000
1686,Speaker 2,"That point you were giving video.",48.000,50.000
1687,Speaker 1,"It's kind of, but then I need to.",50.000,52.000
1688,Speaker 1,"Have your medicine.",52.000,56.000
1689,Speaker 1,"And eventually.",56.000,60.000
1690,Speaker 2,"And was there an immediate reaction to him?",60.000,63.000
1691,Speaker 2,"At all that he.",63.000,65.000
1692,Speaker 2,"East Strawberry way.",65.000,66.000
1693,Speaker 1,"No, you didn't throw toilet.",66.000,70.000
1694,Speaker 2,"And then that's where you came in.",70.000,72.000
1695,Speaker 2,"The next and have the conversation with us or.",72.000,74.000
1696,Speaker 1,"Yeah, yeah.",74.000,74.000
1697,Speaker 2,"Philippine on this.",74.000,82.000
1698,Speaker 2,"The four or five days.",82.000,83.000
1699,Speaker 2,"Later, where you passed away and you remember that was back at Meadow.",83.000,86.000
1700,Speaker 1,"Park it may have just been two or three days.",86.000,88.000
1701,Speaker 2,"He never came back.",88.000,93.000
1702,Speaker 1,"And his family was devastated. Absolutely done.",93.000,98.000
1703,Speaker 2,"What was his?",98.000,99.000
1704,Speaker 2,"Help like at that point.",99.000,101.000
1705,Speaker 2,"Prior to rejecting it.",101.000,101.000
1706,Speaker 1,"Other than other than dementia, he is fairly strong.",101.000,105.000
1707,Speaker 1,"He's in a wheelchair, but he's a good eater and he's drawn and.",105.000,112.000
1708,Speaker 1,"I'm going to say maybe 78.",112.000,116.000
1709,Speaker 2,"And do with his family members.",116.000,118.000
1710,Speaker 1,"He had a son named Art.",118.000,120.000
1711,Speaker 1,"To understand the comedy.",120.000,123.000
1712,Speaker 1,"Yeah. Like I I think it's just like a magnet for. And then his his wife.",123.000,133.000
1713,Speaker 1,"That's all I remember. I know you had other business.",133.000,137.000
1714,Speaker 2,"Do you remember if there were?",137.000,139.000
1715,Speaker 2,"Other.",139.000,141.000
1716,Speaker 2,"Son or daughters?",141.000,141.000
1717,Speaker 2,"Or this other family members that you could rule.",141.000,143.000
1718,Speaker 1,"There are other family members involved with the.",143.000,148.000
1720,Speaker 2,"Did you ever have any interaction with his family when you said they were devastated? When did you?",154.000,159.000
1721,Speaker 2,"Learn of that. How did you know about that?",159.000,159.000
1722,Speaker 1,"Well, they came in to take the stuff out of this room.",159.000,162.000
1723,Speaker 2,"Following his death.",162.000,163.000
1724,Speaker 1,"While he was still in the hospital, they came then in the 5th and stuff and then when he was gone they came in to take the rest.",163.000,172.000
1725,Speaker 2,"How did you feel having a conversation with them? Awful.",172.000,179.000
1726,Speaker 1,"Again, they could be trading them.",179.000,189.000
1727,Speaker 2,"How you feeling right now?",189.000,192.000
1728,Speaker 1,"We're back from the I know we're almost done.",192.000,193.000
1729,Speaker 3,"Yeah, yeah.",193.000,195.000
1730,Speaker 3,"Yeah, I've got the seven times.",195.000,199.000
1731,Speaker 1,"Alright.",199.000,227.000
1732,Speaker 3,"We're getting there.",227.000,230.000
1733,Speaker 3,"I have 714.",230.000,234.000
1734,Speaker 2,"To renew.",234.000,243.000
1735,Speaker 2,"So we left that left off with art at the metal parts nursing home and we have a part of the metal parties in London, right? Right.",243.000,253.000
1736,Speaker 1,"Yes.",253.000,256.000
1737,Speaker 2,"Is there anything else you remember about our zone?",256.000,259.000
